                               Game of the Rope - Description of the internal state
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial                          VCk
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS 0  1  2  3  4  5  6  7  8  9 10 11 12
TRY  WCTL SAB  0 SAB  1 SAB  1 SAB  1 SAB  2  WFRC SAB  3 SAB  1 SAB  0 SAB  2 SAB  3 - - - . - - -  3 -2 35 28 21 18 23 18 14 13  5 23 23 15 15
TRY  WCTL SIP  0 SAB  1 SAB  1 SAB  1 SAB  2  WFRC SAB  3 SAB  1 SAB  0 SAB  2 SAB  3 1 - - . - - -  3 -2 35 28 21 19 23 18 14 13  5 23 23 15 15
TRY  WCTL SIP  0 SAB  1 SAB  1 SIP  1 SAB  2  WFRC SAB  3 SAB  1 SAB  0 SAB  2 SAB  3 1 4 - . - - -  3 -2 35 28 21 19 23 18 15 13  5 23 23 15 15
TRY  WCTL SIP  0 SAB  1 SIP  1 SIP  1 SAB  2  WFRC SAB  3 SAB  1 SAB  0 SAB  2 SAB  3 1 3 4 . - - -  3 -2 35 28 21 19 23 19 15 13  5 23 23 15 15
TRY  WCTL SIP  0 SAB  1 SIP  1 SIP  1 SAB  2  ASTM SAB  3 SAB  1 SAB  0 SAB  2 SAB  3 1 3 4 . - - -  3 -2 35 28 23 19 23 19 15 13  5 23 23 15 15
TRY  WCTL SIP  0 SAB  1 SIP  1 SIP  1 SAB  2  ASTM SAB  3 SAB  1 SAB  0 SAB  2 SIP  3 1 3 4 . 5 - -  3 -2 35 28 26 19 23 19 15 13  5 23 23 15 17
WTC  WCTL SIP  0 SAB  1 SIP  1 SIP  1 SAB  2  ASTM SAB  3 SAB  1 SAB  0 SAB  2 SIP  3 1 3 4 . 5 - -  3 -2 37 29 27 20 23 20 16 13  7 24 23 18 17
WTC  WCTL SIP  0 SAB  1 SIP  1 SIP  1 SAB  2  WCTL SAB  3 SAB  1 SAB  0 SAB  2 SIP  3 1 3 4 . 5 - -  3 -2 37 29 28 20 23 20 16 13  7 24 23 18 17
WTC  WCTL SIP  0 SAB  1 SIP  1 SIP  1 SAB  2  WCTL SAB  3 SAB  1 SAB  0 SIP  2 SIP  3 1 3 4 . 4 5 -  3 -2 37 29 28 20 23 20 16 13  7 24 23 19 17
WTC  WCTL SIP  0 SAB  1 SIP  1 SIP  1 SAB  2  WCTL SAB  3 SIP  1 SAB  0 SIP  2 SIP  3 1 3 4 . 2 4 5  3 -2 37 29 28 20 23 20 16 13  7 25 23 19 17
WTC  WCTL SIP  0 SAB  1 SIP  1 SIP  1 SAB  2  WCTL SAB  3 DYB  1 SAB  0 SIP  2 SIP  3 1 3 4 . 2 4 5  3 -2 38 29 29 20 23 20 16 13  7 27 23 20 18
WTC  WCTL SIP  0 SAB  1 SIP  1 SIP  1 SAB  2  WCTL SAB  3 DYB  1 SAB  0 DYB  2 SIP  3 1 3 4 . 2 4 5  3 -2 38 29 29 20 23 20 16 13  7 27 23 21 18
WTC  WCTL SIP  0 SAB  1 SIP  1 DYB  2 SAB  2  WCTL SAB  3 DYB  1 SAB  0 DYB  2 SIP  3 1 3 4 . 2 4 5  3 -2 38 29 29 20 23 20 17 13  7 27 23 21 18
WTC  WCTL DYB  1 SAB  1 SIP  1 DYB  2 SAB  2  WCTL SAB  3 DYB  1 SAB  0 DYB  2 SIP  3 1 3 4 . 2 4 5  3 -2 38 29 29 21 23 20 17 13  7 27 23 21 18
WTC  WCTL DYB  1 SAB  1 DYB  1 DYB  2 SAB  2  WCTL SAB  3 DYB  1 SAB  0 DYB  2 SIP  3 1 3 4 . 2 4 5  3 -2 38 29 29 21 23 21 17 13  7 27 23 21 18
WTC  WCTL DYB  1 SAB  1 DYB  1 DYB  2 SAB  2  WCTL SAB  3 DYB  1 SAB  0 DYB  2 DYB  4 1 3 4 . 2 4 5  3 -2 38 29 29 21 23 21 17 13  7 27 23 21 19
WTC  WCTL DYB  1 SAB  1 SAB  0 DYB  2 SAB  2  WCTL SAB  3 DYB  1 SAB  0 DYB  2 DYB  4 1 4 - . 2 4 5  3 -2 38 29 29 21 23 25 17 13  7 29 23 21 21
WTC  WCTL DYB  1 SAB  1 SAB  0 SAB  1 SAB  2  WCTL SAB  3 DYB  1 SAB  0 DYB  2 DYB  4 1 - - . 2 4 5  3 -2 38 29 29 23 23 25 21 13  7 29 23 21 21
WTC  WCTL DYB  1 SAB  1 SAB  0 SAB  1 SAB  2  WCTL SAB  3 DYB  1 SAB  0 SAB  1 DYB  4 1 - - . 2 5 -  3 -2 38 29 29 24 23 25 21 13  7 29 23 25 21
EOG  WCTL DYB  1 SAB  1 SAB  0 SAB  1 SAB  2  WCTL SAB  3 DYB  1 SAB  0 SAB  1 DYB  4 1 - - . 2 5 -  3 0 42 29 29 24 23 25 21 13  7 30 23 25 22
EOG  WCTL DYB  1 SAB  1 SAB  0 SAB  1 SAB  2  WCTL SAB  3 SAB  0 SAB  0 SAB  1 DYB  4 1 - - . 5 - -  3 0 42 29 29 24 23 25 21 13  7 31 23 25 22
EOG  WCTL DYB  1 SAB  1 SAB  0 SAB  1 SAB  2  WCTL SAB  3 SAB  0 SAB  0 SAB  1 SAB  3 1 - - . - - -  3 0 42 29 29 24 23 25 21 13  7 31 23 25 23
EOG  WCTL SAB  0 SAB  1 SAB  0 SAB  1 SAB  2  WCTL SAB  3 SAB  0 SAB  0 SAB  1 SAB  3 - - - . - - -  3 0 42 29 29 25 23 25 21 13  7 31 23 25 23
Game 1 was won by team B by knock out in 3 trials.
Game 2
Ref Coa 1 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5 Coa 2 Cont 1 Cont 2 Cont 3 Cont 4 Cont 5       Trial                          VCk
Sta  Stat Sta SG Sta SG Sta SG Sta SG Sta SG  Stat Sta SG Sta SG Sta SG Sta SG Sta SG 3 2 1 . 1 2 3 NB PS 0  1  2  3  4  5  6  7  8  9 10 11 12
SOF  WCTL SAB  0 SAB  1 SAB  0 SAB  1 SAB  2  WCTL SAB  3 SAB  0 SAB  0 SAB  1 SAB  3 - - - . - - -  0 0 47 29 29 25 23 25 21 13  7 31 23 25 23
TRY  WCTL SAB  0 SAB  1 SAB  0 SAB  1 SAB  2  WCTL SAB  3 SAB  0 SAB  0 SAB  1 SAB  3 - - - . - - -  1 0 51 30 30 27 23 27 23 13  7 33 23 27 25
TRY  WCTL SAB  0 SAB  1 SAB  0 SAB  1 SAB  2  WFRC SAB  3 SAB  0 SAB  0 SAB  1 SAB  3 - - - . - - -  1 0 51 30 31 27 23 27 23 13  7 33 23 27 25
TRY  WCTL SAB  0 SAB  1 SAB  0 SAB  1 SAB  2  ASTM SAB  3 SAB  0 SAB  0 SAB  1 SAB  3 - - - . - - -  1 0 51 30 33 27 23 27 23 13  7 33 23 27 25
TRY  WFRC SAB  0 SAB  1 SAB  0 SAB  1 SAB  2  ASTM SAB  3 SAB  0 SAB  0 SAB  1 SAB  3 - - - . - - -  1 0 51 31 33 27 23 27 23 13  7 33 23 27 25
TRY  WFRC SAB  0 SAB  1 SAB  0 SAB  1 SAB  2  ASTM SAB  3 SIP  0 SAB  0 SAB  1 SAB  3 - - - . 2 - -  1 0 51 31 33 27 23 27 23 13  7 35 23 28 28
TRY  WFRC SAB  0 SAB  1 SAB  0 SAB  1 SAB  2  ASTM SAB  3 SIP  0 SAB  0 SIP  1 SAB  3 - - - . 2 4 -  1 0 51 31 33 27 23 27 23 13  7 35 23 29 28
TRY  WFRC SAB  0 SAB  1 SAB  0 SAB  1 SAB  2  ASTM SAB  3 SIP  0 SAB  0 SIP  1 SIP  3 - - - . 2 4 5  1 0 51 31 33 27 23 27 23 13  7 35 23 29 29
TRY  ASTM SAB  0 SAB  1 SAB  0 SAB  1 SAB  2  ASTM SAB  3 SIP  0 SAB  0 SIP  1 SIP  3 - - - . 2 4 5  1 0 51 33 35 27 23 27 23 13  7 35 23 29 29
TRY  ASTM SAB  0 SAB  1 SAB  0 SAB  1 SAB  2  WCTL SAB  3 SIP  0 SAB  0 SIP  1 SIP  3 - - - . 2 4 5  1 0 52 33 38 27 23 27 23 13  7 35 23 29 29
TRY  ASTM SAB  0 SAB  1 SAB  0 SAB  1 SIP  2  WCTL SAB  3 SIP  0 SAB  0 SIP  1 SIP  3 5 - - . 2 4 5  1 0 52 33 38 27 24 27 24 17  7 35 23 29 29
TRY  ASTM SAB  0 SIP  1 SAB  0 SAB  1 SIP  2  WCTL SAB  3 SIP  0 SAB  0 SIP  1 SIP  3 2 5 - . 2 4 5  1 0 52 33 38 27 25 27 24 17  7 35 23 29 29
TRY  ASTM SAB  0 SIP  1 SAB  0 SIP  1 SIP  2  WCTL SAB  3 SIP  0 SAB  0 SIP  1 SIP  3 2 4 5 . 2 4 5  1 0 52 33 38 27 25 27 25 17  7 35 23 29 29
TRY  WCTL SAB  0 SIP  1 SAB  0 SIP  1 SIP  2  WCTL SAB  3 SIP  0 SAB  0 SIP  1 SIP  3 2 4 5 . 2 4 5  1 0 52 38 38 27 25 27 25 17  7 35 23 29 29
TRY  WCTL SAB  0 SIP  1 SAB  0 DYB  1 SIP  2  WCTL SAB  3 SIP  0 SAB  0 SIP  1 SIP  3 2 4 5 . 2 4 5  1 0 53 38 39 27 26 27 27 18  7 36 23 30 30
TRY  WCTL SAB  0 SIP  1 SAB  0 DYB  1 DYB  3  WCTL SAB  3 SIP  0 SAB  0 SIP  1 SIP  3 2 4 5 . 2 4 5  1 0 53 38 39 27 26 27 27 19  7 36 23 30 30
